idx,x,y
9,22.0037091415,50.4994401238
9,33.3652644305,70.4593354392
9,56.8283953362,89.5836647251
9,44.5468412844,50.4159133758
9,49.7397453317,30.4727248868
9,57.3106968674,50.4825132895
9,65.9493192681,50.494240794
9,55.7470928102,50.4789748003
9,68.4030100436,50.4986272318
9,76.696465628,50.4938305609
9,67.2148371159,70.2600284356
9,58.2465530013,50.4428744949
9,72.3020057291,70.2204373812
9,51.6803004439,89.9970275485
9,53.0965573571,89.540243712
9,42.2422929389,89.7085785936
9,56.2338756577,89.635308157
9,54.6809865825,89.9645994589
9,57.9026866088,89.6184017294
9,66.7632573944,70.4738617113
9,46.2381175975,30.4956129408
9,51.7490891643,30.4729933399
9,47.9169554375,30.4867257545
9,39.1102518936,30.4786951789
9,39.1428377913,30.7928559394
9,34.7542074707,30.4958650002
9,36.7537002386,50.5293043035
9,37.0193512929,50.4926666972
9,41.4171152753,50.4697734181
9,51.8941663939,30.494755684
9,22.8171074784,30.4360403387
9,27.8918897953,30.4849702595
9,32.8706391587,30.5023417488
9,37.7940494081,30.4926383364
9,35.6673163042,30.522035054
9,48.4422995026,30.5017227753
9,58.6693732631,30.5068378948
9,34.800701463,30.4979313851
9,34.6254702671,30.4997410297
